Animal_ID,Timestamp,temp_without_drink_cycles,animal_activity
2719,2018-07-22 12:54:00,39.67,5.93
9659,2018-07-22 12:57:00,40.06,3.72
11552,2018-07-22 12:58:00,39.55,2.48
11586,2018-07-22 13:01:00,39.50,2.92
11381,2018-07-22 13:02:00,38.73,2.69
4380,2018-07-22 13:02:00,40.10,5.65
4382,2018-07-22 13:02:00,40.49,5.09
11593,2018-07-22 13:03:00,39.61,4.08
11587,2018-07-22 13:03:00,39.50,3.68
2719,2018-07-22 13:04:00,39.67,7.62
9659,2018-07-22 13:07:00,39.98,4.04
11552,2018-07-22 13:08:00,39.58,2.48
11586,2018-07-22 13:11:00,39.41,6.39
4380,2018-07-22 13:12:00,40.12,3.32
11381,2018-07-22 13:12:00,38.64,2.56
4382,2018-07-22 13:12:00,40.41,4.86
11587,2018-07-22 13:13:00,39.41,4.33
11593,2018-07-22 13:13:00,39.67,3.67
2719,2018-07-22 13:14:00,39.59,3.49
9659,2018-07-22 13:17:00,39.90,3.04
11552,2018-07-22 13:18:00,39.67,4.42
11586,2018-07-22 13:21:00,39.49,6.23
11381,2018-07-22 13:22:00,38.59,2.97
4380,2018-07-22 13:22:00,40.12,3.44
4382,2018-07-22 13:22:00,40.32,5.03
11587,2018-07-22 13:23:00,39.33,3.76
11593,2018-07-22 13:23:00,39.70,5.99
2719,2018-07-22 13:24:00,39.50,2.47
9659,2018-07-22 13:27:00,39.81,2.73
11552,2018-07-22 13:28:00,39.67,2.65
11586,2018-07-22 13:31:00,39.55,6.62
11381,2018-07-22 13:32:00,38.71,1.98
4380,2018-07-22 13:32:00,40.04,3.65
4382,2018-07-22 13:32:00,40.24,4.96
11587,2018-07-22 13:33:00,39.25,3.32
11593,2018-07-22 13:33:00,39.70,5.34
2719,2018-07-22 13:34:00,39.42,2.67
9659,2018-07-22 13:37:00,39.73,2.30
11552,2018-07-22 13:38:00,39.67,3.15
11586,2018-07-22 13:41:00,39.58,2.60
4382,2018-07-22 13:42:00,40.16,3.67
11381,2018-07-22 13:42:00,38.80,1.66
4380,2018-07-22 13:42:00,39.96,3.39
11587,2018-07-22 13:43:00,39.31,3.10
11593,2018-07-22 13:43:00,39.64,5.19
2719,2018-07-22 13:44:00,39.34,2.89
9659,2018-07-22 13:47:00,39.65,1.98
11552,2018-07-22 13:48:00,39.64,2.72
11586,2018-07-22 13:51:00,39.61,2.52
11381,2018-07-22 13:52:00,38.89,9.57
4380,2018-07-22 13:52:00,39.87,3.12
4382,2018-07-22 13:52:00,40.07,3.18
11593,2018-07-22 13:53:00,39.58,3.08
11587,2018-07-22 13:53:00,39.37,4.13
2719,2018-07-22 13:54:00,39.25,2.71
9659,2018-07-22 13:57:00,39.56,2.16
11552,2018-07-22 13:58:00,39.64,3.05
11586,2018-07-22 14:01:00,39.70,3.11
4382,2018-07-22 14:02:00,39.99,3.28
4380,2018-07-22 14:02:00,39.79,3.88
11381,2018-07-22 14:02:00,38.95,4.27
11587,2018-07-22 14:03:00,39.43,2.84
11593,2018-07-22 14:03:00,39.52,3.00
2719,2018-07-22 14:04:00,39.22,2.35
9659,2018-07-22 14:07:00,39.48,3.80
11552,2018-07-22 14:08:00,39.70,3.48
11586,2018-07-22 14:11:00,39.79,3.12
11381,2018-07-22 14:12:00,39.04,3.65
4380,2018-07-22 14:12:00,39.85,3.27
4382,2018-07-22 14:12:00,39.91,4.07
11587,2018-07-22 14:13:00,39.43,1.92
11593,2018-07-22 14:13:00,39.46,6.69
2719,2018-07-22 14:14:00,39.37,2.27
9659,2018-07-22 14:17:00,39.40,3.21
11552,2018-07-22 14:18:00,39.76,4.07
11586,2018-07-22 14:21:00,39.88,3.98
11381,2018-07-22 14:22:00,39.10,1.65
4380,2018-07-22 14:22:00,39.97,3.23
4382,2018-07-22 14:22:00,39.82,3.13
11593,2018-07-22 14:23:00,39.43,2.20
11587,2018-07-22 14:23:00,39.46,1.76
2719,2018-07-22 14:24:00,39.46,3.10
9659,2018-07-22 14:27:00,39.34,3.39
11552,2018-07-22 14:28:00,39.79,3.33
11586,2018-07-22 14:31:00,39.88,3.50
4380,2018-07-22 14:32:00,40.00,2.39
4382,2018-07-22 14:32:00,39.74,2.73
11381,2018-07-22 14:32:00,39.13,1.16
11587,2018-07-22 14:33:00,39.49,1.90
11593,2018-07-22 14:33:00,39.40,2.20
2719,2018-07-22 14:34:00,39.58,3.97
9659,2018-07-22 14:37:00,39.37,3.20
11552,2018-07-22 14:38:00,39.82,3.59
11586,2018-07-22 14:41:00,39.82,4.04
11381,2018-07-22 14:42:00,39.19,9.95
4380,2018-07-22 14:42:00,40.00,2.21
4382,2018-07-22 14:42:00,39.66,2.81
11593,2018-07-22 14:43:00,39.40,3.23
11587,2018-07-22 14:43:00,39.49,2.98
2719,2018-07-22 14:44:00,39.73,3.90
9659,2018-07-22 14:47:00,39.46,2.57
11552,2018-07-22 14:48:00,39.85,3.20
11586,2018-07-22 14:51:00,39.82,7.28
11381,2018-07-22 14:52:00,39.19,4.27
4382,2018-07-22 14:52:00,39.70,2.77
4380,2018-07-22 14:52:00,40.19,4.03
11593,2018-07-22 14:53:00,39.43,7.24
11587,2018-07-22 14:53:00,39.49,3.22
2719,2018-07-22 14:54:00,39.85,3.33
9659,2018-07-22 14:57:00,39.64,2.92
11552,2018-07-22 14:58:00,39.85,2.74
11586,2018-07-22 15:01:00,39.91,5.50
11381,2018-07-22 15:02:00,39.10,4.15
4382,2018-07-22 15:02:00,39.82,2.66
4380,2018-07-22 15:02:00,40.34,2.83
11587,2018-07-22 15:03:00,39.49,2.83
11593,2018-07-22 15:03:00,39.43,4.31
2719,2018-07-22 15:04:00,39.91,2.84
9659,2018-07-22 15:07:00,39.73,2.23
11552,2018-07-22 15:08:00,39.94,3.92
11586,2018-07-22 15:11:00,39.91,3.64
4380,2018-07-22 15:12:00,40.46,2.16
4382,2018-07-22 15:12:00,39.91,3.52
11381,2018-07-22 15:12:00,39.02,1.60
11593,2018-07-22 15:13:00,39.35,4.88
11587,2018-07-22 15:13:00,39.49,3.68
2719,2018-07-22 15:14:00,39.94,3.34
9659,2018-07-22 15:17:00,39.73,3.02
11552,2018-07-22 15:18:00,40.00,6.13
11586,2018-07-22 15:21:00,39.88,4.46
4380,2018-07-22 15:22:00,40.55,2.59
4382,2018-07-22 15:22:00,40.00,5.18
11381,2018-07-22 15:22:00,38.94,1.64
11593,2018-07-22 15:23:00,39.26,3.03
11587,2018-07-22 15:23:00,39.49,5.88
2719,2018-07-22 15:24:00,40.00,3.63
9659,2018-07-22 15:27:00,39.76,2.58
11552,2018-07-22 15:28:00,40.00,6.90
11586,2018-07-22 15:31:00,39.80,4.50
11381,2018-07-22 15:32:00,38.85,1.65
4380,2018-07-22 15:32:00,40.67,2.96
4382,2018-07-22 15:32:00,40.00,5.05
11593,2018-07-22 15:33:00,39.18,5.25
11587,2018-07-22 15:33:00,39.61,6.82
2719,2018-07-22 15:34:00,40.06,3.11
9659,2018-07-22 15:37:00,39.79,2.30
11552,2018-07-22 15:38:00,39.92,5.49
11586,2018-07-22 15:41:00,39.72,3.86
4380,2018-07-22 15:42:00,40.77,2.54
4382,2018-07-22 15:42:00,39.92,3.81
11381,2018-07-22 15:42:00,38.77,1.61
11593,2018-07-22 15:43:00,39.19,2.83
11587,2018-07-22 15:43:00,39.61,5.69
2719,2018-07-22 15:44:00,40.06,3.30
9659,2018-07-22 15:47:00,39.82,2.91
11552,2018-07-22 15:48:00,39.84,7.19
11586,2018-07-22 15:51:00,39.63,5.10
11381,2018-07-22 15:52:00,38.80,1.68
4380,2018-07-22 15:52:00,40.77,3.20
4382,2018-07-22 15:52:00,39.84,4.89
11593,2018-07-22 15:53:00,39.22,3.34
11587,2018-07-22 15:53:00,39.53,5.56
2719,2018-07-22 15:54:00,40.12,2.88
9659,2018-07-22 15:57:00,39.85,2.13
11552,2018-07-22 15:58:00,39.75,6.09
11586,2018-07-22 16:01:00,39.67,4.96
4382,2018-07-22 16:02:00,39.75,4.17
11381,2018-07-22 16:02:00,38.92,1.91
4380,2018-07-22 16:02:00,40.77,2.96
11587,2018-07-22 16:03:00,39.44,4.35
11593,2018-07-22 16:03:00,39.22,6.29
2719,2018-07-22 16:04:00,40.12,2.84
9659,2018-07-22 16:07:00,39.85,4.08
11552,2018-07-22 16:08:00,39.67,5.11
11586,2018-07-22 16:11:00,39.79,6.45
4380,2018-07-22 16:12:00,40.68,2.15
11381,2018-07-22 16:12:00,39.01,2.13
4382,2018-07-22 16:12:00,39.67,4.30
11587,2018-07-22 16:13:00,39.36,3.02
11593,2018-07-22 16:13:00,39.28,3.30
2719,2018-07-22 16:14:00,40.06,6.84
9659,2018-07-22 16:17:00,39.85,4.30
11552,2018-07-22 16:18:00,39.59,4.53
11586,2018-07-22 16:21:00,39.79,3.34
11381,2018-07-22 16:22:00,39.01,1.74
4382,2018-07-22 16:22:00,39.59,5.16
4380,2018-07-22 16:22:00,40.60,3.49
11587,2018-07-22 16:23:00,39.28,4.68
11593,2018-07-22 16:23:00,39.31,5.31
2719,2018-07-22 16:24:00,40.06,5.02
9659,2018-07-22 16:27:00,39.79,4.59
11552,2018-07-22 16:28:00,39.50,4.12
11586,2018-07-22 16:31:00,39.73,2.93
11381,2018-07-22 16:32:00,39.01,2.23
4382,2018-07-22 16:32:00,39.50,3.91
4380,2018-07-22 16:32:00,40.52,3.03
11587,2018-07-22 16:33:00,39.19,5.13
11593,2018-07-22 16:33:00,39.31,2.70
2719,2018-07-22 16:34:00,40.03,5.88
9659,2018-07-22 16:37:00,39.71,2.98
11552,2018-07-22 16:38:00,39.42,4.61
11586,2018-07-22 16:41:00,39.73,5.15
11381,2018-07-22 16:42:00,39.07,1.79
4380,2018-07-22 16:42:00,40.43,2.38
4382,2018-07-22 16:42:00,39.42,3.68
11587,2018-07-22 16:43:00,39.11,4.00
11593,2018-07-22 16:43:00,39.28,2.68
2719,2018-07-22 16:44:00,39.95,3.89
9659,2018-07-22 16:47:00,39.62,4.47
11552,2018-07-22 16:48:00,39.34,4.73
11586,2018-07-22 16:51:00,39.73,3.26
4380,2018-07-22 16:52:00,40.35,4.11
11381,2018-07-22 16:52:00,39.13,1.50
4382,2018-07-22 16:52:00,39.34,5.60
11587,2018-07-22 16:53:00,39.22,4.13
11593,2018-07-22 16:53:00,39.28,3.80
2719,2018-07-22 16:54:00,39.87,5.02
9659,2018-07-22 16:57:00,39.54,1.57
11552,2018-07-22 16:58:00,39.25,4.06
11586,2018-07-22 17:01:00,39.76,2.80
4382,2018-07-22 17:02:00,39.31,5.05
11381,2018-07-22 17:02:00,39.19,0.55
4380,2018-07-22 17:02:00,40.40,2.30
11587,2018-07-22 17:03:00,39.40,4.54
11593,2018-07-22 17:03:00,39.31,2.46
2719,2018-07-22 17:04:00,39.78,4.17
9659,2018-07-22 17:07:00,39.46,1.97
11552,2018-07-22 17:08:00,39.17,3.71
11586,2018-07-22 17:11:00,39.82,3.63
4380,2018-07-22 17:12:00,40.52,2.55
11381,2018-07-22 17:12:00,39.25,0.17
4382,2018-07-22 17:12:00,39.46,3.44
11593,2018-07-22 17:13:00,39.31,2.54
11587,2018-07-22 17:13:00,39.43,3.08
2719,2018-07-22 17:14:00,39.70,7.29
9659,2018-07-22 17:17:00,39.37,1.98
11552,2018-07-22 17:18:00,39.09,4.48
11586,2018-07-22 17:21:00,39.97,4.46
4382,2018-07-22 17:22:00,39.46,4.41
11381,2018-07-22 17:22:00,39.34,0.16
4380,2018-07-22 17:22:00,40.55,2.76
11593,2018-07-22 17:23:00,39.37,8.97
11587,2018-07-22 17:23:00,39.43,2.77
2719,2018-07-22 17:24:00,39.62,4.91
9659,2018-07-22 17:27:00,39.29,2.49
11552,2018-07-22 17:28:00,39.19,11.92
11586,2018-07-22 17:31:00,39.97,4.99
11381,2018-07-22 17:32:00,39.40,0.77
4380,2018-07-22 17:32:00,40.61,10.67
4382,2018-07-22 17:32:00,39.49,4.22
11593,2018-07-22 17:33:00,39.40,4.73
11587,2018-07-22 17:33:00,39.52,12.76
2719,2018-07-22 17:34:00,39.53,8.71
9659,2018-07-22 17:37:00,39.21,5.82
11552,2018-07-22 17:38:00,39.34,5.61
11586,2018-07-22 17:41:00,39.97,4.99
4382,2018-07-22 17:42:00,39.49,2.70
11381,2018-07-22 17:42:00,39.55,2.97
4380,2018-07-22 17:42:00,40.61,2.73
11593,2018-07-22 17:43:00,39.55,1.50
11587,2018-07-22 17:43:00,39.64,5.74
2719,2018-07-22 17:44:00,39.45,6.01
9659,2018-07-22 17:47:00,39.12,3.89
11552,2018-07-22 17:48:00,39.40,5.79
11586,2018-07-22 17:51:00,39.94,3.78
4380,2018-07-22 17:52:00,40.53,11.43
4382,2018-07-22 17:52:00,39.58,3.61
11381,2018-07-22 17:52:00,39.61,4.41
11587,2018-07-22 17:53:00,39.70,4.47
11593,2018-07-22 17:53:00,39.64,13.29
2719,2018-07-22 17:54:00,39.37,10.89
9659,2018-07-22 17:57:00,39.13,11.37
11552,2018-07-22 17:58:00,39.49,3.17
11586,2018-07-22 18:01:00,39.91,3.54
4382,2018-07-22 18:02:00,39.64,7.26
4380,2018-07-22 18:02:00,40.45,3.82
11381,2018-07-22 18:02:00,39.64,4.07
11587,2018-07-22 18:03:00,39.73,7.55
11593,2018-07-22 18:03:00,39.79,7.98
2719,2018-07-22 18:04:00,39.28,3.98
9659,2018-07-22 18:07:00,39.25,3.16
11552,2018-07-22 18:08:00,39.55,11.14
11586,2018-07-22 18:11:00,39.94,5.13
4380,2018-07-22 18:12:00,40.36,3.46
11381,2018-07-22 18:12:00,39.64,3.40
4382,2018-07-22 18:12:00,39.70,10.66
11593,2018-07-22 18:13:00,39.79,4.18
11587,2018-07-22 18:13:00,39.82,10.26
2719,2018-07-22 18:14:00,39.20,4.39
9659,2018-07-22 18:17:00,39.34,3.35
11552,2018-07-22 18:18:00,39.55,4.97
11586,2018-07-22 18:21:00,39.97,4.19
4382,2018-07-22 18:22:00,39.76,5.43
4380,2018-07-22 18:22:00,40.28,2.31
11381,2018-07-22 18:22:00,39.64,4.45
11587,2018-07-22 18:23:00,39.85,6.67
11593,2018-07-22 18:23:00,39.71,6.40
2719,2018-07-22 18:24:00,39.12,5.06
9659,2018-07-22 18:27:00,39.34,4.84
11552,2018-07-22 18:28:00,39.47,6.27
11586,2018-07-22 18:31:00,40.00,4.57
11381,2018-07-22 18:32:00,39.58,2.48
4382,2018-07-22 18:32:00,39.82,2.90
4380,2018-07-22 18:32:00,40.20,3.30
11593,2018-07-22 18:33:00,39.62,5.16
11587,2018-07-22 18:33:00,39.85,4.18
2719,2018-07-22 18:34:00,39.13,3.79
9659,2018-07-22 18:37:00,39.43,3.73
11552,2018-07-22 18:38:00,39.38,5.82
11586,2018-07-22 18:41:00,40.00,5.32
4382,2018-07-22 18:42:00,39.85,16.36
11381,2018-07-22 18:42:00,39.58,4.10
4380,2018-07-22 18:42:00,40.11,3.67
11587,2018-07-22 18:43:00,39.77,4.21
11593,2018-07-22 18:43:00,39.54,4.63
2719,2018-07-22 18:44:00,39.28,14.53
9659,2018-07-22 18:47:00,39.43,16.09
11552,2018-07-22 18:48:00,39.30,6.15
11586,2018-07-22 18:51:00,39.97,4.67
4380,2018-07-22 18:52:00,40.03,3.58
4382,2018-07-22 18:52:00,39.88,5.44
11381,2018-07-22 18:52:00,39.58,4.41
11593,2018-07-22 18:53:00,39.46,2.97
11587,2018-07-22 18:53:00,39.69,5.25
2719,2018-07-22 18:54:00,39.40,7.48
9659,2018-07-22 18:57:00,39.35,2.67
11552,2018-07-22 18:58:00,39.22,4.86
11586,2018-07-22 19:01:00,39.91,3.03
11381,2018-07-22 19:02:00,39.50,2.85
4382,2018-07-22 19:02:00,39.97,2.76
4380,2018-07-22 19:02:00,39.95,3.67
11593,2018-07-22 19:03:00,39.37,3.59
11587,2018-07-22 19:03:00,39.60,3.06
2719,2018-07-22 19:04:00,39.49,2.22
9659,2018-07-22 19:07:00,39.26,4.95
11552,2018-07-22 19:08:00,39.13,2.88
11586,2018-07-22 19:11:00,39.88,3.22
11381,2018-07-22 19:12:00,39.49,1.80
4382,2018-07-22 19:12:00,39.97,5.08
4380,2018-07-22 19:12:00,39.86,3.86
11587,2018-07-22 19:13:00,39.52,2.86
11593,2018-07-22 19:13:00,39.29,4.42
2719,2018-07-22 19:14:00,39.52,1.92
9659,2018-07-22 19:17:00,39.18,2.81
11552,2018-07-22 19:18:00,39.05,3.95
11586,2018-07-22 19:21:00,39.88,3.80
4382,2018-07-22 19:22:00,39.89,5.76
4380,2018-07-22 19:22:00,39.78,3.24
11381,2018-07-22 19:22:00,39.52,1.44
11593,2018-07-22 19:23:00,39.21,3.11
11587,2018-07-22 19:23:00,39.44,2.10
2719,2018-07-22 19:24:00,39.58,1.77
9659,2018-07-22 19:27:00,39.10,3.70
11552,2018-07-22 19:28:00,38.97,4.49
11586,2018-07-22 19:31:00,39.88,3.87
11381,2018-07-22 19:32:00,39.52,2.44
4380,2018-07-22 19:32:00,39.79,2.68
4382,2018-07-22 19:32:00,39.81,5.08
11593,2018-07-22 19:33:00,39.12,2.79
11587,2018-07-22 19:33:00,39.35,2.88
2719,2018-07-22 19:34:00,39.73,2.96
9659,2018-07-22 19:37:00,39.01,3.13
11552,2018-07-22 19:38:00,38.88,3.56
11586,2018-07-22 19:41:00,39.91,5.78
4382,2018-07-22 19:42:00,39.72,4.33
11381,2018-07-22 19:42:00,39.55,2.89
4380,2018-07-22 19:42:00,39.91,2.70
11587,2018-07-22 19:43:00,39.43,5.19
11593,2018-07-22 19:43:00,39.04,5.03
2719,2018-07-22 19:44:00,39.91,4.20
9659,2018-07-22 19:47:00,39.04,2.84
11552,2018-07-22 19:48:00,39.10,3.88
11586,2018-07-22 19:51:00,39.91,4.07
11381,2018-07-22 19:52:00,39.58,2.69
4380,2018-07-22 19:52:00,40.06,2.25
4382,2018-07-22 19:52:00,39.64,3.73
11587,2018-07-22 19:53:00,39.46,4.10
11593,2018-07-22 19:53:00,38.98,2.89
2719,2018-07-22 19:54:00,40.00,4.21
9659,2018-07-22 19:57:00,39.10,3.78
11552,2018-07-22 19:58:00,39.31,3.54
11586,2018-07-22 20:01:00,39.83,7.16
4380,2018-07-22 20:02:00,40.16,2.90
11381,2018-07-22 20:02:00,39.58,2.17
4382,2018-07-22 20:02:00,39.56,5.33
11587,2018-07-22 20:03:00,39.58,3.93
11593,2018-07-22 20:03:00,39.07,3.39
2719,2018-07-22 20:04:00,40.12,4.08
9659,2018-07-22 20:07:00,39.10,3.24
11552,2018-07-22 20:08:00,39.37,4.52
11586,2018-07-22 20:11:00,39.76,8.31
4382,2018-07-22 20:12:00,39.47,4.40
11381,2018-07-22 20:12:00,39.55,3.47
4380,2018-07-22 20:12:00,40.28,2.41
11587,2018-07-22 20:13:00,39.64,2.44
11593,2018-07-22 20:13:00,39.19,3.45
2719,2018-07-22 20:14:00,40.19,6.21
9659,2018-07-22 20:17:00,39.19,2.28
11552,2018-07-22 20:18:00,39.43,5.56
11586,2018-07-22 20:21:00,39.70,4.63
4380,2018-07-22 20:22:00,40.37,3.10
4382,2018-07-22 20:22:00,39.39,4.22
11381,2018-07-22 20:22:00,39.55,4.75
11593,2018-07-22 20:23:00,39.31,4.00
11587,2018-07-22 20:23:00,39.70,2.58
2719,2018-07-22 20:24:00,40.19,5.48
9659,2018-07-22 20:27:00,39.31,2.03
11552,2018-07-22 20:28:00,39.43,4.65
11586,2018-07-22 20:31:00,39.62,10.05
4382,2018-07-22 20:32:00,39.31,5.75
4380,2018-07-22 20:32:00,40.49,1.45
11381,2018-07-22 20:32:00,39.49,4.76
11593,2018-07-22 20:33:00,39.49,3.13
11587,2018-07-22 20:33:00,39.82,3.15
2719,2018-07-22 20:34:00,40.16,3.95
9659,2018-07-22 20:37:00,39.46,2.06
11552,2018-07-22 20:38:00,39.40,4.26
11586,2018-07-22 20:41:00,39.53,7.64
11381,2018-07-22 20:42:00,39.41,3.91
4380,2018-07-22 20:42:00,40.49,1.70
4382,2018-07-22 20:42:00,39.40,4.73
11587,2018-07-22 20:43:00,39.97,2.22
11593,2018-07-22 20:43:00,39.55,2.92
2719,2018-07-22 20:44:00,40.16,2.15
9659,2018-07-22 20:47:00,39.64,2.69
11552,2018-07-22 20:48:00,39.32,4.07
11586,2018-07-22 20:51:00,39.45,7.13
4380,2018-07-22 20:52:00,40.49,5.16
4382,2018-07-22 20:52:00,39.49,2.65
11381,2018-07-22 20:52:00,39.32,4.97
11587,2018-07-22 20:53:00,40.06,2.67
11593,2018-07-22 20:53:00,39.58,2.96
2719,2018-07-22 20:54:00,40.16,1.74
9659,2018-07-22 20:57:00,39.79,3.05
11552,2018-07-22 20:58:00,39.23,3.40
11586,2018-07-22 21:01:00,39.37,7.04
4382,2018-07-22 21:02:00,39.64,2.52
4380,2018-07-22 21:02:00,40.41,3.69
11381,2018-07-22 21:02:00,39.24,2.34
11587,2018-07-22 21:03:00,40.22,4.22
11593,2018-07-22 21:03:00,39.61,3.09
2719,2018-07-22 21:04:00,40.22,4.11
9659,2018-07-22 21:07:00,39.91,2.87
11552,2018-07-22 21:08:00,39.15,3.19
11586,2018-07-22 21:11:00,39.28,6.11
4382,2018-07-22 21:12:00,39.79,2.76
11381,2018-07-22 21:12:00,39.16,1.92
4380,2018-07-22 21:12:00,40.32,2.02
11593,2018-07-22 21:13:00,39.61,3.32
11587,2018-07-22 21:13:00,40.25,4.06
2719,2018-07-22 21:14:00,40.31,4.36
9659,2018-07-22 21:17:00,40.00,3.29
11552,2018-07-22 21:18:00,39.07,2.83
11586,2018-07-22 21:21:00,39.20,5.34
11381,2018-07-22 21:22:00,39.07,1.73
4380,2018-07-22 21:22:00,40.24,2.94
4382,2018-07-22 21:22:00,39.97,2.93
11593,2018-07-22 21:23:00,39.64,3.08
11587,2018-07-22 21:23:00,40.28,3.05
2719,2018-07-22 21:24:00,40.34,2.62
9659,2018-07-22 21:27:00,40.10,3.08
11552,2018-07-22 21:28:00,39.25,4.48
11586,2018-07-22 21:31:00,39.12,6.08
11381,2018-07-22 21:32:00,38.99,2.05
4380,2018-07-22 21:32:00,40.16,2.13
4382,2018-07-22 21:32:00,40.19,2.35
11587,2018-07-22 21:33:00,40.25,2.80
11593,2018-07-22 21:33:00,39.73,5.99
2719,2018-07-22 21:34:00,40.40,3.95
9659,2018-07-22 21:37:00,40.10,3.14
11552,2018-07-22 21:38:00,39.49,4.89
11586,2018-07-22 21:41:00,39.22,5.00
11381,2018-07-22 21:42:00,38.98,3.11
4380,2018-07-22 21:42:00,40.07,1.94
4382,2018-07-22 21:42:00,40.34,4.21
11587,2018-07-22 21:43:00,40.25,3.03
11593,2018-07-22 21:43:00,39.76,5.60
2719,2018-07-22 21:44:00,40.49,4.41
9659,2018-07-22 21:47:00,40.03,2.36
11552,2018-07-22 21:48:00,39.61,3.03
11586,2018-07-22 21:51:00,39.40,3.93
11381,2018-07-22 21:52:00,39.10,4.22
4380,2018-07-22 21:52:00,40.00,2.57
4382,2018-07-22 21:52:00,40.43,3.40
11593,2018-07-22 21:53:00,39.76,4.53
11587,2018-07-22 21:53:00,40.25,5.94
2719,2018-07-22 21:54:00,40.49,3.74
9659,2018-07-22 21:57:00,40.03,2.41
11552,2018-07-22 21:58:00,39.61,4.57
11586,2018-07-22 22:01:00,39.49,4.39
11381,2018-07-22 22:02:00,39.19,7.79
4380,2018-07-22 22:02:00,40.12,2.86
4382,2018-07-22 22:02:00,40.43,3.73
11593,2018-07-22 22:03:00,39.73,2.83
11587,2018-07-22 22:03:00,40.31,7.53
2719,2018-07-22 22:04:00,40.46,7.10
9659,2018-07-22 22:07:00,40.06,1.74
11552,2018-07-22 22:08:00,39.53,5.41
11586,2018-07-22 22:11:00,39.52,5.95
11381,2018-07-22 22:12:00,39.22,5.82
4382,2018-07-22 22:12:00,40.40,3.32
4380,2018-07-22 22:12:00,40.25,3.78
11593,2018-07-22 22:13:00,39.70,2.28
11587,2018-07-22 22:13:00,40.31,6.40
2719,2018-07-22 22:14:00,40.38,4.62
9659,2018-07-22 22:17:00,40.12,2.50
11552,2018-07-22 22:18:00,39.44,6.08
11586,2018-07-22 22:21:00,39.58,5.53
4380,2018-07-22 22:22:00,40.28,3.68
11381,2018-07-22 22:22:00,39.28,6.45
4382,2018-07-22 22:22:00,40.37,3.89
11593,2018-07-22 22:23:00,39.70,2.77
11587,2018-07-22 22:23:00,40.22,6.76
2719,2018-07-22 22:24:00,40.29,4.15
9659,2018-07-22 22:27:00,40.12,6.17
11552,2018-07-22 22:28:00,39.36,6.80
11586,2018-07-22 22:31:00,39.64,5.65
4382,2018-07-22 22:32:00,40.37,2.84
11381,2018-07-22 22:32:00,39.34,6.22
4380,2018-07-22 22:32:00,40.28,3.34
11587,2018-07-22 22:33:00,40.14,4.26
11593,2018-07-22 22:33:00,39.67,2.01
2719,2018-07-22 22:34:00,40.21,5.09
9659,2018-07-22 22:37:00,40.04,4.78
11552,2018-07-22 22:38:00,39.46,5.73
11586,2018-07-22 22:41:00,39.73,4.04
4380,2018-07-22 22:42:00,40.19,2.83
11381,2018-07-22 22:42:00,39.34,11.13
4382,2018-07-22 22:42:00,40.46,2.27
11587,2018-07-22 22:43:00,40.06,5.59
11593,2018-07-22 22:43:00,39.70,1.83
2719,2018-07-22 22:44:00,40.13,4.19
9659,2018-07-22 22:47:00,39.96,3.25
11552,2018-07-22 22:48:00,39.52,4.12
11586,2018-07-22 22:51:00,39.79,4.19
11381,2018-07-22 22:52:00,39.26,4.05
4382,2018-07-22 22:52:00,40.58,2.04
4380,2018-07-22 22:52:00,40.11,3.75
11587,2018-07-22 22:53:00,39.97,5.86
11593,2018-07-22 22:53:00,39.70,1.56
2719,2018-07-22 22:54:00,40.04,4.28
9659,2018-07-22 22:57:00,39.87,4.35
11552,2018-07-22 22:58:00,39.52,4.31
11586,2018-07-22 23:01:00,39.79,5.25
11381,2018-07-22 23:02:00,39.17,4.05
4380,2018-07-22 23:02:00,40.10,1.59
4382,2018-07-22 23:02:00,40.71,2.08
11593,2018-07-22 23:03:00,39.70,2.11
11587,2018-07-22 23:03:00,39.89,6.97
2719,2018-07-22 23:04:00,39.96,4.17
9659,2018-07-22 23:07:00,39.79,4.64
11552,2018-07-22 23:08:00,39.58,3.65
11586,2018-07-22 23:11:00,39.79,4.60
4380,2018-07-22 23:12:00,40.25,1.91
11381,2018-07-22 23:12:00,39.09,2.74
4382,2018-07-22 23:12:00,40.80,2.25
11593,2018-07-22 23:13:00,39.73,2.57
11587,2018-07-22 23:13:00,39.81,4.89
2719,2018-07-22 23:14:00,39.88,3.43
9659,2018-07-22 23:17:00,39.71,1.81
11552,2018-07-22 23:18:00,39.61,2.84
11586,2018-07-22 23:21:00,39.82,4.34
4380,2018-07-22 23:22:00,40.31,2.78
11381,2018-07-22 23:22:00,39.01,2.07
4382,2018-07-22 23:22:00,40.89,3.13
11587,2018-07-22 23:23:00,39.72,4.54
11593,2018-07-22 23:23:00,39.73,3.03
2719,2018-07-22 23:24:00,39.79,3.44
9659,2018-07-22 23:27:00,39.62,2.36
11552,2018-07-22 23:28:00,39.67,4.20
11586,2018-07-22 23:31:00,39.82,5.42
4382,2018-07-22 23:32:00,40.89,4.57
4380,2018-07-22 23:32:00,40.37,2.31
11381,2018-07-22 23:32:00,38.92,2.06
11593,2018-07-22 23:33:00,39.79,3.74
11587,2018-07-22 23:33:00,39.64,4.51
2719,2018-07-22 23:34:00,39.71,1.95
9659,2018-07-22 23:37:00,39.54,2.32
11552,2018-07-22 23:38:00,39.67,3.41
11586,2018-07-22 23:41:00,39.85,5.06
4380,2018-07-22 23:42:00,40.52,2.49
4382,2018-07-22 23:42:00,40.81,5.32
